@relation 'RelationName-weka.filters.unsupervised.attribute.NumericToNominal-R386_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1'

@attribute PC1 numeric
@attribute PC2 numeric
@attribute PC3 numeric
@attribute PC4 numeric
@attribute PC5 numeric
@attribute PC6 numeric
@attribute PC7 numeric
@attribute PC8 numeric
@attribute PC9 numeric
@attribute PC10 numeric
@attribute PC11 numeric
@attribute PC12 numeric
@attribute PC13 numeric
@attribute PC14 numeric
@attribute PC15 numeric
@attribute PC16 numeric
@attribute PC17 numeric
@attribute PC18 numeric
@attribute PC19 numeric
@attribute PC20 numeric
@attribute PC21 numeric
@attribute PC22 numeric
@attribute PC23 numeric
@attribute PC24 numeric
@attribute PC25 numeric
@attribute PC26 numeric
@attribute PC27 numeric
@attribute PC28 numeric
@attribute PC29 numeric
@attribute PC30 numeric
@attribute PC31 numeric
@attribute PC32 numeric
@attribute PC33 numeric
@attribute PC34 numeric
@attribute PC35 numeric
@attribute PC36 numeric
@attribute PC37 numeric
@attribute PC38 numeric
@attribute PC39 numeric
@attribute PC40 numeric
@attribute PC41 numeric
@attribute PC42 numeric
@attribute PC43 numeric
@attribute PC44 numeric
@attribute PC45 numeric
@attribute PC46 numeric
@attribute PC47 numeric
@attribute PC48 numeric
@attribute PC49 numeric
@attribute PC50 numeric
@attribute class {0,1,2,3,4,5}

@data
8.161803,-2.815189,-6.659578,8.438325,-4.320836,2.653094,-0.513129,-2.787715,0.005736,-2.528813,-0.707541,1.047639,-6.213896,-0.647399,1.575517,0.193435,0.120479,0.000273,0.826495,0.662456,0.302414,0.640231,-1.929692,-0.061418,-0.264827,1.686474,-0.055467,-0.377283,-0.603495,-0.694235,0.57051,-0.639553,-0.46025,-0.725348,0.192183,-1.522835,1.447363,-0.197911,1.322904,-0.590412,-0.317901,0.765743,1.244897,-0.999936,1.641057,0.772976,0.229739,-0.410785,-0.202466,0.303385,1
7.849373,-2.865179,-6.933761,7.499965,-4.011676,2.26779,-1.065317,-3.139073,0.332404,-4.379491,0.215912,2.054629,-7.479819,-1.167929,1.685475,0.133421,0.105423,-0.13078,1.320789,0.446605,-0.078749,0.818451,-2.542522,1.521989,-0.893787,1.940072,-0.414316,-1.16905,-0.013202,-1.222984,1.16655,0.144564,-0.918091,-0.16912,0.99368,-1.721955,1.753292,-0.762437,1.673205,-0.911569,-0.645098,0.402345,0.962957,-0.62206,0.73676,0.977752,0.079846,0.086377,0.496081,-0.094955,1
11.212345,-2.46524,-4.658176,12.36526,-0.973994,1.44383,1.396279,0.926916,0.896043,1.077872,1.873078,-1.258363,0.710454,-0.711893,0.971102,3.127849,-0.600335,-1.987215,-0.486037,-1.940116,1.159663,-3.778855,4.622767,-0.185547,-0.687072,-1.937776,1.036097,-0.750702,0.84576,0.650983,-0.175224,-0.725705,0.008141,-0.501033,0.406768,0.459003,-0.462116,0.418831,0.27827,-0.135237,0.213296,0.222131,0.425045,0.064597,0.051221,-0.08089,0.119395,0.501755,0.253715,-0.053215,1
10.199002,-2.229638,-5.435727,12.531677,-2.083497,1.662544,1.336104,0.793842,0.708135,1.053783,1.947808,-1.551038,0.666508,-0.395602,1.026304,2.232062,-1.09387,-1.059591,-0.289901,-2.050357,0.513114,-2.238594,2.13271,-0.784619,-0.450734,-1.96872,1.106706,0.054211,0.612255,0.44157,0.099147,-0.87742,1.118947,0.057866,0.561788,0.997609,0.54393,0.582586,0.786627,0.172546,0.174061,0.742809,-0.48105,0.079723,-0.048073,-0.208144,0.020252,1.001731,-0.014051,0.049028,1
9.807434,-1.652384,-5.16174,12.157958,-1.901925,1.38317,1.268987,0.691854,0.674447,0.962052,1.563786,-1.554999,1.089939,-0.426626,0.739236,1.362479,-1.266431,-0.57877,-0.248917,-1.575802,0.031557,-0.739697,0.644876,-1.043761,-0.144203,-1.571514,0.960852,0.905606,0.833807,0.112973,0.070936,-0.326505,1.013329,0.384767,0.429192,1.815294,0.77873,0.91057,1.367656,0.653708,-0.393656,1.401824,-0.866614,0.162115,-0.499146,0.306737,-0.253502,0.582435,-0.214444,-0.048961,1
7.766551,-2.529393,-7.309976,4.756944,-1.812686,1.75174,-0.577019,-1.96341,1.22972,-4.620062,1.010615,-0.022067,-8.733716,-2.315953,-0.875803,0.064399,0.717173,-0.072457,0.790281,2.638354,1.686733,-0.047212,-2.402453,-0.159284,2.165941,-1.233468,-0.335415,2.482916,-1.94249,1.618154,-1.664404,-0.229013,2.115169,0.712395,-2.343392,2.440822,-0.619279,-0.788402,-3.69157,1.607014,-1.012129,-0.653833,0.462149,-0.071492,-0.744277,-1.866315,-0.359484,-0.397995,0.48302,-0.758094,1
8.093714,-2.827417,-6.688932,8.402234,-4.344172,2.585348,-0.529986,-2.889816,0.157842,-2.716798,-0.551542,1.33056,-6.295817,-0.557677,1.465001,0.425486,0.216928,-0.152247,0.794703,0.702833,0.132969,0.881286,-1.924618,0.015829,-0.557292,1.577361,-0.082628,-0.458049,-0.553244,-0.781699,0.710125,-0.657851,-0.604757,-0.641563,0.321368,-1.481395,1.691824,-0.260658,1.332437,-0.637413,-0.368323,0.748058,1.323729,-1.030098,1.49741,0.927276,0.221532,-0.395285,0.088568,0.350893,1
7.871199,-2.798758,-6.915879,7.841385,-4.002073,2.440996,-0.967274,-2.906498,0.261563,-4.135322,0.137519,1.825934,-7.391705,-1.058491,1.500667,0.380462,0.138185,-0.06992,1.166099,0.366174,-0.122036,0.974969,-2.482,1.12477,-0.779121,2.027654,-0.111482,-1.250899,-0.07026,-1.129945,1.045493,-0.288299,-0.846958,-0.217137,0.757782,-1.880504,1.841628,-0.751257,1.767827,-0.879951,-0.684466,0.606276,1.050955,-0.688238,1.028001,0.956901,0.027696,-0.021987,0.318287,-0.196451,1
7.852038,-2.96115,-6.989831,7.154853,-4.018457,2.211459,-1.244527,-3.246901,0.448558,-4.594915,0.171957,2.084185,-7.618594,-1.292531,1.794436,-0.005625,0.1405,-0.013498,1.451944,0.412249,-0.029221,0.609257,-2.62268,2.027767,-0.984247,1.950677,-0.714992,-1.155844,-0.037871,-1.238728,1.228287,0.509819,-1.029923,-0.168611,1.142741,-1.731985,1.511618,-0.817163,1.634596,-1.002912,-0.629599,0.131308,0.795877,-0.589731,0.475619,0.942048,0.073101,0.187307,0.644333,-0.115858,1
7.911865,-2.833037,-6.845133,7.943155,-4.08175,2.53092,-0.943362,-2.925539,0.16251,-3.940645,-0.064524,1.787333,-7.245783,-0.950434,1.489626,0.391502,0.106875,-0.073735,1.112129,0.391617,-0.047038,0.990153,-2.375794,0.836203,-0.703456,1.867137,-0.00218,-1.114854,-0.131852,-1.008337,0.849362,-0.493463,-0.824298,-0.257209,0.653029,-1.792688,1.862501,-0.664457,1.748942,-0.868297,-0.607517,0.607544,1.226527,-0.750358,1.185054,0.907841,0.016706,-0.121615,0.335916,-0.148094,1
10.381983,-2.350753,-5.461634,12.239562,-2.115945,1.950045,1.351929,0.885616,0.627757,0.743753,1.660938,-1.274772,0.253429,-0.170268,1.077496,2.685219,-1.036571,-1.665782,-0.396604,-2.242398,0.913357,-3.309057,3.369704,-0.471572,-0.589712,-1.940297,0.928131,-0.048891,0.486271,0.717894,0.062388,-0.843102,0.929156,0.111445,0.26372,0.734454,0.4507,0.46405,0.802665,-0.03233,0.32812,0.634529,0.049565,0.321259,-0.230837,-0.29405,-0.147682,1.129822,0.141254,-0.011196,1
10.303279,-2.204381,-5.528464,11.915765,-2.094679,2.102945,1.34819,0.674114,0.569795,0.172225,1.149445,-0.998682,0.092561,-0.168449,0.831604,2.514324,-1.015812,-1.744185,-0.579891,-2.288961,0.964282,-3.052003,3.026779,-0.544157,-0.636382,-1.333025,0.773325,0.478242,0.372473,0.720301,-0.092835,-0.685878,0.697705,0.217241,-0.068008,1.131025,0.178905,0.555203,1.010502,0.402381,0.206738,0.716969,-0.200377,0.890109,-0.553456,0.283823,-0.475546,1.025155,0.411801,-0.083432,1
10.626269,-2.321122,-5.060181,11.944,-1.904367,2.153174,1.189877,0.382831,0.491347,0.258212,0.948382,-1.436979,0.170293,-0.70822,0.791772,2.779541,-0.921809,-1.956,-0.596187,-2.334578,1.015203,-3.366176,3.747275,-0.242451,-0.763013,-1.515811,0.792142,0.088418,0.719454,0.784486,0.003889,-0.542552,0.296593,-0.030769,-0.194649,0.678458,-0.33289,0.377284,1.113663,0.377535,-0.118845,0.738466,-0.008045,0.709101,-0.448662,0.652952,-0.538854,0.83124,0.763529,-0.158826,1
10.388221,-2.345303,-5.499585,12.239717,-2.11503,2.003127,1.316543,0.86121,0.691795,0.680604,1.641998,-1.220681,0.183839,-0.090848,1.075784,2.657699,-1.062381,-1.63918,-0.41751,-2.184038,0.942762,-3.217305,3.37738,-0.503334,-0.567137,-1.841739,0.938325,-0.033088,0.4901,0.731362,0.030141,-0.845571,0.906567,0.142296,0.222881,0.733706,0.470844,0.45446,0.837173,-0.029228,0.359699,0.658569,0.0766,0.338181,-0.160536,-0.2755,-0.174439,1.120521,0.153797,-0.017242,1
10.599073,-2.166548,-4.975195,12.227895,-1.688344,1.778376,1.420609,0.629924,0.619196,0.519033,1.428536,-1.231188,0.199752,-0.751014,0.893192,2.732124,-0.95231,-1.954726,-0.532144,-2.198628,1.006071,-3.306257,3.726291,-0.616933,-0.922215,-1.578761,1.046063,0.125593,0.681327,0.721716,0.002596,-0.656108,0.360379,-0.03872,0.03404,1.167692,0.067914,0.400335,1.258257,0.321432,-0.138366,0.726437,-0.0642,0.798099,-0.650282,0.510739,-0.615871,0.714976,0.689278,-0.242334,1
10.036791,-2.422838,-4.922818,10.658874,-2.741834,2.421959,0.718772,-0.472122,0.288244,-0.171017,0.229007,-1.294639,-0.776553,-1.152547,0.623356,1.519102,-0.591759,-1.49085,-0.396574,-1.822279,0.721722,-2.768588,3.00176,0.470342,-0.284405,-0.267732,1.188411,0.34459,0.315687,0.482867,0.455339,-0.511703,0.108257,-0.641988,-0.261582,0.516264,-0.753925,-0.233616,0.133256,0.263137,-0.0242,0.96097,-0.110479,0.510874,-0.627584,0.429051,-0.642847,0.071365,0.027405,-0.674434,1
7.7644,-2.532823,-6.977035,6.897304,-3.336942,2.091747,-0.760699,-2.730409,0.118417,-4.789843,-0.023203,1.766694,-7.996487,-2.036167,1.367814,0.295707,-0.042761,-0.116315,1.34262,0.621709,0.347857,-0.068745,-2.754512,2.097883,-0.563981,1.565661,-0.858778,-0.384326,-0.08508,-1.019114,1.23793,0.846808,-0.732668,0.025904,0.78807,-1.308527,0.809803,-0.482071,1.471323,-0.770849,-0.921407,-0.328435,0.207111,-0.266737,-0.195896,0.607736,0.349707,0.233858,0.313026,-0.069976,1
10.655822,-2.246712,-5.138669,12.029117,-1.686693,1.988919,1.367927,0.53428,0.572501,0.298537,1.137949,-1.185305,0.173171,-0.63063,0.778667,2.805939,-0.848503,-2.008106,-0.560434,-2.161512,1.042984,-3.293144,3.746361,-0.400628,-0.815011,-1.372522,0.8619,0.167191,0.55699,0.761248,-0.053787,-0.606767,0.295159,-0.020693,-0.104298,0.933542,-0.220137,0.391018,1.024783,0.357644,-0.014088,0.675571,-0.055546,0.772472,-0.483604,0.520464,-0.543239,0.811571,0.642921,-0.270485,1
7.773645,-2.436787,-6.895811,6.873062,-3.203423,2.250631,-0.632789,-2.414511,-0.106151,-4.510993,-0.468604,1.556145,-7.955481,-2.166904,1.13386,0.358383,-0.096932,-0.203195,1.194265,0.717053,0.55418,-0.230168,-2.780497,1.716157,-0.427136,1.34005,-0.656882,-0.205828,-0.24871,-0.881967,1.12301,0.691846,-0.531203,-0.211734,0.52992,-1.137098,0.569845,-0.366855,1.433373,-0.621184,-1.014998,-0.381561,0.217571,-0.267111,-0.238056,0.438708,0.381971,0.145422,0.115058,-0.137486,1
7.821207,-2.660675,-6.831122,6.88683,-3.607243,2.066119,-0.898085,-3.09571,0.225412,-4.817013,0.166606,1.84209,-7.936656,-1.924834,1.462062,0.172852,-0.018248,-0.209362,1.542062,0.40271,0.311705,0.004993,-2.790578,2.115983,-0.709496,1.703598,-0.819369,-0.637278,-0.030054,-1.164873,1.33456,0.760047,-0.81708,-0.035104,1.098411,-1.535127,1.045639,-0.698293,1.523336,-0.827326,-0.906959,-0.256631,0.419457,-0.360988,0.136714,0.806616,0.253065,0.404038,0.416248,-0.167348,1
-8.064104,-7.231469,2.683033,-0.274444,-0.427136,1.255435,1.141798,-7.414674,2.51363,4.197818,2.090672,0.876664,-0.925629,-1.74634,1.248386,-2.451582,-3.118844,-0.444469,-2.51019,2.592437,-1.114875,-0.86301,-0.402698,-1.323391,-1.916748,0.568245,-0.264349,0.314904,0.130277,0.54781,1.685344,-0.480206,-0.767198,-1.13946,2.219151,0.476529,0.336296,-0.892751,-0.371292,0.938831,-1.611698,-1.915369,0.355852,0.228268,-2.794864,-0.663294,0.897843,0.61877,-1.788574,-0.548347,2
-8.042277,-7.199626,2.612544,-0.113898,-0.325498,1.061754,1.016866,-7.631027,2.726294,4.369828,2.340065,1.273112,-0.779059,-1.862686,1.221527,-2.61791,-2.970219,-0.457122,-2.640038,2.737286,-1.047525,-0.921089,-0.459148,-1.395121,-1.954246,0.539027,-0.12678,0.260082,0.05251,0.466453,1.696174,-0.528822,-0.763365,-1.051957,2.09419,0.529539,0.364947,-0.890523,-0.355244,0.910421,-1.702119,-1.932739,0.287,0.227162,-3.039802,-0.62496,0.952434,0.64269,-1.679904,-0.683282,2
-6.978106,-3.832279,1.784342,-1.943456,-2.212852,1.496468,1.780504,-7.452932,4.040661,4.226611,2.608589,2.590271,-0.180386,-1.202129,5.819665,-3.02186,-0.537104,-0.899188,-2.365213,0.911621,-0.970413,-0.645205,1.250368,-0.170597,1.353598,1.240126,0.614132,-0.113264,-0.230383,-0.592613,-2.302616,-0.023535,1.648409,1.391345,-2.231795,-0.029128,-0.575095,1.254092,1.21115,-0.508248,1.105,1.080406,0.157721,0.455823,2.816867,0.276806,-0.391268,-1.944153,0.926035,0.39512,2
-8.116423,-7.355694,2.515159,-0.287005,-0.421804,1.184074,0.935471,-7.629523,2.900203,4.762146,2.495671,1.559542,-0.862945,-2.000187,1.45161,-2.918032,-2.782719,-0.498503,-3.020828,2.698792,-1.186699,-0.808459,-0.140325,-1.507316,-1.689393,0.443455,-0.151391,0.349693,0.231757,0.406191,1.471315,-0.429386,-0.763282,-0.88799,1.770281,0.534996,0.243787,-0.957142,-0.345153,0.852722,-1.622853,-1.701562,0.156288,0.187421,-2.808216,-0.499865,0.985698,0.804155,-1.300241,-0.868291,2
-7.036225,-3.586437,1.738224,-1.812621,-2.137404,1.318169,1.819694,-7.309229,3.802726,4.39401,2.452154,2.33156,-0.121357,-1.263755,5.599779,-2.969381,-0.461446,-0.503689,-2.130252,0.649173,-0.750277,-0.836068,1.234459,-0.150857,1.226832,1.184912,0.473841,0.222854,-0.356762,-0.588147,-2.263031,0.236217,1.683101,1.268639,-2.491496,0.049586,-0.764107,1.285599,1.516793,-0.620504,1.089423,1.089363,0.193372,0.524842,2.89684,0.114482,-0.368383,-1.887337,0.702708,0.02615,2
-7.050208,-4.459989,1.983922,-1.916422,-2.069863,1.590032,1.498208,-7.81381,4.422544,4.341669,2.882938,2.445852,-0.376901,-1.396724,5.521516,-3.169283,-0.858075,-0.654648,-2.44736,1.002764,-1.138337,-0.465796,1.441333,-0.538455,1.302822,1.517042,0.46608,-0.196533,-0.279245,-0.66017,-1.916049,-0.151586,1.58655,1.051855,-1.729349,-0.236109,-0.472381,1.211173,0.821058,-0.477266,1.407184,1.208988,-0.215582,0.294096,2.320196,0.339083,-0.669125,-1.457867,1.235976,0.721454,2
-7.398316,-6.646641,2.109113,-1.088978,-1.413731,1.638596,0.69599,-8.154278,4.087846,4.335497,2.54386,1.997572,-0.243651,-2.243744,4.432411,-3.094688,-2.136216,-0.511527,-3.002801,1.520225,-0.914054,-0.667746,0.899399,-1.07406,0.372234,1.654461,-0.114036,-0.408221,-0.512003,-0.475916,-1.099433,-0.378622,1.187224,0.082369,-0.480359,-0.431354,-0.026911,0.323976,0.118275,-0.185258,1.177865,0.77399,-0.544291,-0.401215,0.747917,0.211064,-0.244209,0.06407,1.047041,0.651349,2
-7.329186,-5.359497,2.150204,-1.790237,-1.677303,1.850933,1.039886,-7.887143,4.541799,4.301542,2.591995,1.835168,-0.266993,-1.453509,4.919718,-3.143596,-1.483483,-0.524536,-2.830503,1.212763,-0.723554,-0.648927,1.318665,-0.851755,1.18322,1.456663,0.036697,-0.332616,-0.242338,-0.766554,-1.655264,-0.166434,1.465352,0.910647,-1.440026,-0.642431,-0.295155,0.993478,0.583457,-0.583431,1.54926,1.039914,-0.482227,0.072332,1.899168,0.229908,-0.587995,-0.659762,1.402373,0.943717,2
-7.477852,-5.972332,2.095055,-1.392832,-1.522645,1.991501,0.747154,-8.243838,4.228854,4.026859,2.482844,1.626794,-0.21278,-1.662678,4.726522,-3.101471,-1.495867,-0.59344,-2.804038,1.457573,-0.949273,-0.594457,1.081857,-0.843221,0.877789,1.454387,-0.077466,-0.52729,-0.577998,-0.567953,-1.556243,-0.270678,1.372868,0.272796,-1.190829,-0.651536,-0.2182,0.732272,0.368504,-0.475824,1.298423,0.91679,-0.569664,-0.221407,1.414497,0.366883,-0.474848,-0.308184,1.189537,0.714445,2
-7.409939,-6.933454,2.351856,-1.068542,-1.286582,1.701268,0.665227,-8.166024,4.135244,4.586196,2.563469,2.097851,-0.484832,-2.143986,3.834256,-3.324942,-2.488648,-0.49255,-3.432206,1.603957,-1.171161,-0.609736,1.042051,-1.465075,0.135994,1.42422,-0.053637,-0.487501,-0.246471,-0.407086,-1.05147,0.097283,1.003634,-0.068864,-0.15776,-0.180316,0.052427,0.170276,0.021193,-0.059059,0.762213,-0.311524,-0.483489,-0.566711,0.27734,0.017026,0.071678,0.568988,0.562219,0.430488,2
-8.016802,-7.424556,2.426981,-0.481045,-0.431029,1.268083,0.92372,-7.766392,3.078136,5.104435,2.508763,1.7583,-0.712865,-2.06127,1.960886,-3.349837,-2.92308,-0.686321,-3.155378,2.315925,-1.078512,-0.863193,-0.047836,-1.615691,-1.415025,0.562257,-0.248912,0.210585,0.560203,0.223347,0.931308,-0.242556,-0.483679,-0.732449,1.388154,0.489827,0.007062,-0.825684,-0.41083,0.809849,-1.352326,-1.712465,0.163961,0.202783,-2.412362,-0.601161,0.679668,0.779675,-1.112518,-0.73846,2
-7.454848,-7.133314,2.316967,-1.133741,-1.054563,1.417983,0.801672,-8.138611,3.8766,4.847588,2.787676,2.479899,-0.610047,-2.109868,3.424437,-3.586413,-2.957894,-0.340244,-3.379687,1.781899,-1.17384,-0.772313,0.881892,-1.88254,-0.291578,1.240404,0.096466,-0.631619,0.22543,-0.287581,-0.469536,0.154122,0.360927,-0.119049,0.451837,0.366424,0.055106,0.031404,-0.157707,0.309653,0.169221,-0.597092,-0.183181,-0.124152,-0.427293,-0.207485,0.408096,0.621227,-0.02337,0.262009,2
-7.760904,-7.296351,2.413478,-0.687788,-0.489141,1.381701,0.918242,-7.833288,3.193954,5.094781,2.443702,2.030059,-0.457805,-2.008249,2.488099,-3.402399,-3.074856,-0.628431,-3.241942,2.20251,-1.019464,-0.966265,0.107667,-1.881536,-1.267192,0.83664,-0.128232,-0.033296,0.594614,0.124862,0.828729,-0.176564,-0.247522,-0.566204,1.195477,0.605547,-0.166335,-0.608115,-0.449342,0.704225,-0.873693,-1.488199,-0.018975,0.214671,-1.957373,-0.485983,0.655046,0.87186,-0.991708,-0.429702,2
-7.606547,-7.226899,2.432157,-1.016646,-0.738914,1.558615,0.9954,-7.979306,3.485101,5.125406,2.36675,2.047541,-0.66778,-1.999424,3.175005,-3.423153,-3.23871,-0.635822,-3.32224,1.908113,-0.967535,-0.874583,0.497769,-1.907706,-0.716986,1.148063,0.024778,-0.490777,0.362783,-0.201907,0.031635,-0.062888,0.145779,-0.229482,0.749055,0.298018,-0.224463,-0.279752,-0.650907,0.579391,-0.266518,-1.141561,-0.014631,0.145172,-1.225329,-0.040931,0.536986,0.762133,-0.478279,0.015457,2
12.57584,-4.874216,-6.02941,9.512831,-1.39531,3.359991,0.079438,-1.137542,0.886297,-0.296691,0.077063,0.179038,0.013011,0.996398,1.711548,1.700905,2.198127,-0.870113,-0.533059,-1.222223,-0.213414,-4.05639,5.870631,2.750298,-0.606092,1.033385,0.633047,-1.836829,-1.018057,2.508344,0.942638,0.147231,-2.419201,-1.314081,0.744493,-2.651546,-3.258527,-1.563671,-3.024503,-1.755724,3.177126,-2.97487,2.25304,-2.085274,1.747064,-1.805394,0.71093,-2.932577,-0.999565,0.768689,2
13.116209,-4.814139,-5.761753,9.438707,-1.103734,3.497096,0.159229,-0.548547,0.597896,0.008509,-0.589395,-0.480506,0.654955,1.140204,1.532729,1.222095,1.605342,-1.065276,-0.549539,-1.523899,0.118689,-4.815119,5.293698,2.787616,-0.984969,0.803991,1.073608,-2.038194,-1.082311,2.947881,0.925459,0.40076,-2.554778,-1.085788,0.414088,-3.029093,-3.57987,-1.600682,-2.959992,-1.823442,2.464778,-3.613143,2.237404,-2.460729,1.353801,-1.948486,1.304596,-2.549982,-0.81048,0.456656,2
-6.580001,12.216368,-5.948199,-2.285059,2.172196,-1.47919,-0.93167,-0.166289,-1.700647,-0.848078,4.374568,-3.661894,2.442069,3.07794,2.037653,2.879378,-3.134303,4.014583,-3.695257,-0.329733,3.110121,1.273326,0.262379,0.34616,-1.011619,-2.089788,9.526429,8.962681,1.569854,-11.612478,-3.316404,4.096985,0.25991,-5.384044,0.458531,-4.561027,-2.243479,-3.988132,-1.544399,-0.588448,-0.930281,-1.040689,0.237757,-1.104373,-0.009483,-0.379524,-0.689003,-0.470575,-0.121001,-0.020292,2
2.538414,-4.238807,-16.002018,-8.595407,4.384942,-0.818084,-1.172073,-1.344966,-0.681987,0.69655,-1.375273,2.69948,-0.543388,0.338603,-1.895144,-0.181527,2.434724,0.049356,3.838178,2.530079,1.399622,0.877985,0.83771,-6.275283,3.382714,-1.333416,1.786414,1.812805,-2.117195,1.229227,1.74077,-2.475298,-2.489381,-0.581523,0.437835,-2.560494,-2.094398,0.469629,2.429463,-1.879441,1.402237,0.700966,-0.60006,0.277094,-3.34423,1.252709,0.111318,-0.869326,1.987195,1.331005,2
2.7406,-4.770089,-17.531683,-10.610684,5.131603,-0.89282,-2.714454,-1.391415,-0.278768,-0.637261,1.035187,0.177931,-0.746077,0.494403,-1.601756,-0.152651,2.957683,0.350767,2.703101,2.139858,0.80023,0.664186,-0.651357,-8.306898,1.948737,-1.907834,2.036156,1.504651,-1.70321,1.718103,1.474144,-3.287644,-1.081002,-0.093751,0.224578,-2.231628,-2.259254,-0.133353,0.971675,-1.840953,2.238866,-0.338625,-0.540469,1.252382,-3.062814,1.374459,-0.922034,-1.26369,1.618581,0.361268,2
2.665831,-4.710314,-16.708998,-9.75746,4.653905,-0.860709,-1.854956,-1.454985,-0.38796,-0.120947,-0.207502,1.222646,-0.683265,0.229932,-1.860165,-0.178187,2.678974,0.448345,3.461308,2.355171,1.061633,0.848445,-0.224291,-7.861348,2.568868,-1.772023,2.060435,1.686067,-1.684066,1.540217,1.402957,-3.037612,-1.555015,-0.322415,0.366606,-2.452515,-2.374542,0.198529,1.524859,-1.859903,1.995017,-0.071228,-0.76281,0.935002,-3.236027,1.303451,-0.46205,-0.987833,2.093233,0.695809,2
-3.063195,6.135758,0.288653,-1.859323,-1.687906,-0.419214,5.331059,0.9528,1.883896,-2.515756,1.182542,-0.589198,0.332656,2.232659,-0.787393,-0.153305,0.105408,-2.276772,1.414873,0.075338,-0.336592,-0.822246,-0.386649,-0.781318,1.619766,-0.719154,0.149218,0.801015,-1.636334,-0.158091,-0.44566,0.760976,-0.281738,-0.96978,0.305287,-0.339383,-1.426499,1.111663,1.881653,-0.995251,0.8807,-1.614751,-0.989478,0.499898,1.608922,0.460438,0.123158,-0.019277,1.745817,-1.114931,2
-8.559435,-9.022925,2.075171,1.964144,0.903714,-3.030696,-0.740396,0.978818,1.286135,-1.141642,2.574892,6.395697,2.980816,-3.128827,-5.356667,3.626216,-3.708815,-2.471075,-1.735994,0.97225,0.189679,-0.538139,-4.851884,1.459381,0.546029,-2.616191,1.519789,0.100912,0.985186,1.250809,0.097033,-0.367044,-0.265348,0.484063,1.069003,0.035592,-0.443708,0.28188,-0.253865,-0.130471,1.006587,0.353128,0.774323,-0.492466,0.943472,0.100212,0.460852,-0.43475,0.16241,-0.241269,3
-8.96791,-8.66697,2.501704,2.081773,0.190628,-3.991207,-0.788282,0.276726,1.532784,-1.10625,3.090497,6.888994,3.444267,-2.782707,-5.652055,4.556669,-3.799188,-2.004014,-1.623565,0.907216,-0.186836,-1.019955,-5.298989,1.453759,0.635058,-2.823396,1.969032,-0.283385,0.883028,1.61396,-0.244596,-0.616143,0.411434,0.37954,1.375072,-0.426414,-0.569393,-0.043975,-0.397884,0.317118,0.645915,0.356965,0.880998,-0.442922,0.859968,0.466196,0.165414,-0.131781,0.024394,0.211145,3
-8.633825,-7.954791,2.787329,1.772289,-0.498153,-3.034496,-1.010171,-0.060787,1.643261,-0.455857,3.099546,6.496906,3.439624,-2.763733,-4.803046,4.584278,-3.364087,-2.178364,-2.218045,1.500297,-0.060486,-1.151682,-5.32874,1.269237,0.868868,-2.366599,1.656177,-0.102641,0.552973,1.53232,0.256584,-0.296269,0.38285,-0.406394,0.778585,-0.205731,-0.419674,-0.005578,0.124585,-0.079335,0.376055,0.252443,0.13674,-0.155479,0.659597,-0.167537,-0.173947,-0.257352,0.364779,0.33904,3
-8.761878,-8.057038,2.683523,2.01129,-0.332109,-3.09225,-1.016953,-0.017534,1.487392,-0.537859,3.151739,6.671253,3.83356,-2.835381,-4.771214,4.480418,-3.367299,-2.099359,-2.192939,1.429316,-0.035525,-1.119086,-5.265188,1.34057,0.710874,-2.459664,1.656005,-0.262059,0.601601,1.448487,0.222446,-0.354787,0.36432,-0.392539,0.596542,-0.028669,-0.198817,0.023472,0.005099,-0.176848,0.484579,0.297717,0.176103,-0.020332,0.591221,-0.227476,-0.025357,-0.280098,0.40792,0.229157,3
-8.976564,-8.545774,2.455605,2.124511,0.064948,-4.01384,-0.887751,0.149019,1.633953,-0.980036,3.141365,6.829433,3.545347,-2.730947,-5.559702,4.72491,-3.664499,-2.07073,-1.571163,1.149707,-0.124088,-0.97201,-5.298174,1.479605,0.602433,-2.73224,1.904896,-0.220297,0.936007,1.648625,-0.2687,-0.621666,0.424221,0.181185,1.286661,-0.493172,-0.497022,-0.034008,-0.302188,0.2869,0.577654,0.244775,0.822109,-0.340744,0.888952,0.360756,0.148032,-0.218763,0.049062,0.183883,3
-8.846299,-8.216957,2.300104,2.201668,-0.117202,-4.133259,-0.879648,0.073729,1.609174,-0.845469,3.117202,6.899948,3.842282,-2.892394,-5.333215,4.564979,-3.466862,-2.09521,-1.654811,1.442046,-0.0628,-0.95004,-5.421459,1.532435,0.565299,-2.656807,1.96006,-0.100182,0.989197,1.849015,-0.195605,-0.835014,0.503221,0.005116,1.085554,-0.555695,-0.479125,-0.048111,-0.176349,0.197944,0.543456,0.210526,0.52592,-0.057906,0.826224,-0.051537,0.307832,-0.314961,0.073567,0.241092,3
-8.570234,-7.842235,3.097705,1.554842,-1.086323,-3.141232,-1.06357,-0.414042,1.809303,-0.533216,3.187492,6.314394,3.462922,-2.532215,-5.001428,4.544609,-3.372499,-2.35863,-2.206313,1.122608,-0.009435,-0.99135,-5.211814,1.061102,0.909758,-2.155169,1.463957,0.041945,0.087511,1.377321,0.107471,-0.589088,0.551358,-0.59218,0.810648,-0.347507,-0.108033,-0.157531,0.139473,-0.045486,0.364992,-0.00133,0.381355,-0.268476,0.738594,-0.151334,-0.212697,-0.276523,0.338062,0.434682,3
